1.190000 	 -0.083242 	 -0.996529 	 0.172509 	 -0.014410 	 -0.083338 
1.200000 	 -0.081476 	 -0.996675 	 0.180597 	 -0.014763 	 -0.081567 
1.210000 	 -0.079630 	 -0.996824 	 0.188510 	 -0.015059 	 -0.079715 
1.220000 	 -0.077707 	 -0.996976 	 0.196241 	 -0.015295 	 -0.077785 
1.230000 	 -0.075706 	 -0.997130 	 0.203783 	 -0.015472 	 -0.075779 
1.240000 	 -0.073632 	 -0.997286 	 0.211127 	 -0.015588 	 -0.073698 
1.250000 	 -0.071484 	 -0.997442 	 0.218267 	 -0.015643 	 -0.071545 
1.260000 	 -0.069267 	 -0.997598 	 0.225195 	 -0.015636 	 -0.069322 
1.270000 	 -0.066981 	 -0.997754 	 0.231903 	 -0.015568 	 -0.067031 
1.280000 	 -0.064630 	 -0.997909 	 0.238387 	 -0.015439 	 -0.064675 
1.290000 	 -0.062214 	 -0.998063 	 0.244638 	 -0.015250 	 -0.062254 
1.300000 	 -0.059738 	 -0.998214 	 0.250650 	 -0.015000 	 -0.059773 
1.310000 	 -0.057202 	 -0.998363 	 0.256418 	 -0.014692 	 -0.057233 
1.320000 	 -0.054610 	 -0.998508 	 0.261934 	 -0.014326 	 -0.054637 
1.330000 	 -0.051964 	 -0.998649 	 0.267195 	 -0.013903 	 -0.051988 
1.340000 	 -0.049267 	 -0.998786 	 0.272193 	 -0.013426 	 -0.049287 
1.350000 	 -0.046521 	 -0.998917 	 0.276925 	 -0.012897 	 -0.046538 
1.360000 	 -0.043730 	 -0.999043 	 0.281384 	 -0.012317 	 -0.043743 
1.370000 	 -0.040895 	 -0.999163 	 0.285567 	 -0.011688 	 -0.040906 
1.380000 	 -0.038019 	 -0.999277 	 0.289468 	 -0.011013 	 -0.038028 
1.390000 	 -0.035106 	 -0.999384 	 0.293085 	 -0.010295 	 -0.035113 
1.400000 	 -0.032158 	 -0.999483 	 0.296413 	 -0.009537 	 -0.032164 
1.410000 	 -0.029179 	 -0.999574 	 0.299448 	 -0.008741 	 -0.029183 
1.420000 	 -0.026170 	 -0.999657 	 0.302187 	 -0.007911 	 -0.026173 
1.430000 	 -0.023136 	 -0.999732 	 0.304628 	 -0.007050 	 -0.023138 
1.440000 	 -0.020079 	 -0.999798 	 0.306768 	 -0.006161 	 -0.020080 
1.450000 	 -0.017002 	 -0.999855 	 0.308604 	 -0.005248 	 -0.017003 
1.460000 	 -0.013908 	 -0.999903 	 0.310135 	 -0.004314 	 -0.013908 
1.470000 	 -0.010800 	 -0.999942 	 0.311359 	 -0.003363 	 -0.010800 
1.480000 	 -0.007682 	 -0.999970 	 0.312275 	 -0.002399 	 -0.007682 
1.490000 	 -0.004556 	 -0.999990 	 0.312881 	 -0.001425 	 -0.004556 
1.500000 	 -0.001425 	 -0.999999 	 0.313177 	 -0.000446 	 -0.001425 
1.510000 	 0.001707 	 -0.999999 	 0.313163 	 0.000535 	 0.001707 
1.520000 	 0.004837 	 -0.999988 	 0.312839 	 0.001513 	 0.004837 
1.530000 	 0.007963 	 -0.999968 	 0.312205 	 0.002486 	 0.007963 
1.540000 	 0.011080 	 -0.999939 	 0.311261 	 0.003449 	 0.011080 
1.550000 	 0.014187 	 -0.999899 	 0.310010 	 0.004399 	 0.014187 
1.560000 	 0.017279 	 -0.999851 	 0.308451 	 0.005331 	 0.017280 
1.570000 	 0.020355 	 -0.999793 	 0.306588 	 0.006242 	 0.020356 
1.580000 	 0.023410 	 -0.999726 	 0.304421 	 0.007128 	 0.023412 
1.590000 	 0.026442 	 -0.999650 	 0.301953 	 0.007987 	 0.026445 
1.600000 	 0.029448 	 -0.999566 	 0.299187 	 0.008814 	 0.029452 
1.610000 	 0.032425 	 -0.999474 	 0.296125 	 0.009607 	 0.032431 
1.620000 	 0.035370 	 -0.999374 	 0.292771 	 0.010362 	 0.035377 
1.630000 	 0.038279 	 -0.999267 	 0.289129 	 0.011076 	 0.038289 
1.640000 	 0.041151 	 -0.999153 	 0.285202 	 0.011746 	 0.041163 
1.650000 	 0.043983 	 -0.999032 	 0.280994 	 0.012371 	 0.043997 
1.660000 	 0.046770 	 -0.998906 	 0.276510 	 0.012947 	 0.046787 
1.670000 	 0.049512 	 -0.998774 	 0.271754 	 0.013472 	 0.049532 
1.680000 	 0.052205 	 -0.998636 	 0.266732 	 0.013944 	 0.052228 
1.690000 	 0.054846 	 -0.998495 	 0.261448 	 0.014361 	 0.054873 
1.700000 	 0.057433 	 -0.998349 	 0.255909 	 0.014722 	 0.057464 
1.710000 	 0.059963 	 -0.998201 	 0.250119 	 0.015025 	 0.059999 
1.720000 	 0.062434 	 -0.998049 	 0.244085 	 0.015269 	 0.062475 
1.730000 	 0.064844 	 -0.997895 	 0.237813 	 0.015453 	 0.064889 
1.740000 	 0.067190 	 -0.997740 	 0.231309 	 0.015577 	 0.067240 
1.750000 	 0.069469 	 -0.997584 	 0.224580 	 0.015639 	 0.069525 
1.760000 	 0.071681 	 -0.997428 	 0.217633 	 0.015640 	 0.071742 
1.770000 	 0.073821 	 -0.997271 	 0.210474 	 0.015580 	 0.073888 
1.780000 	 0.075889 	 -0.997116 	 0.203112 	 0.015459 	 0.075962 
