2.750000	-0.385748	0.925982	-2.767813	1.887833
2.760000	-0.413248	0.943696	-2.731855	1.654074
2.770000	-0.440377	0.959050	-2.693439	1.416182
2.780000	-0.467109	0.972008	-2.652599	1.174749
2.790000	-0.493421	0.982535	-2.609372	0.930380
2.800000	-0.519289	0.990607	-2.563797	0.683686
2.810000	-0.544689	0.996203	-2.515914	0.435283
2.820000	-0.569599	0.999309	-2.465767	0.185792
2.830000	-0.593997	0.999918	-2.413402	-0.064164
2.840000	-0.617860	0.998027	-2.358864	-0.313959
2.850000	-0.641167	0.993641	-2.302203	-0.562969
2.860000	-0.663897	0.986772	-2.243471	-0.810572
2.870000	-0.686030	0.977436	-2.182720	-1.056149
2.880000	-0.707545	0.965658	-2.120004	-1.299087
2.890000	-0.728424	0.951466	-2.055381	-1.538777
2.900000	-0.748647	0.934895	-1.988908	-1.774621
2.910000	-0.768196	0.915988	-1.920645	-2.006030
2.920000	-0.787054	0.894791	-1.850653	-2.232424
2.930000	-0.805203	0.871358	-1.778996	-2.453239
2.940000	-0.822628	0.845747	-1.705738	-2.667922
2.950000	-0.839313	0.818022	-1.630945	-2.875936
2.960000	-0.855242	0.788252	-1.554685	-3.076762
2.970000	-0.870402	0.756512	-1.477025	-3.269898
2.980000	-0.884778	0.722881	-1.398036	-3.454861
2.990000	-0.898359	0.687444	-1.317789	-3.631188
3.000000	-0.911130	0.650288	-1.236355	-3.798440
3.010000	-0.923082	0.611507	-1.153810	-3.956197
3.020000	-0.934203	0.571197	-1.070226	-4.104065
3.030000	-0.944483	0.529459	-0.985678	-4.241676
3.040000	-0.953914	0.486399	-0.900244	-4.368685
3.050000	-0.962485	0.442122	-0.814000	-4.484774
3.060000	-0.970191	0.396741	-0.727023	-4.589654
3.070000	-0.977024	0.350367	-0.639391	-4.683062
3.080000	-0.982977	0.303118	-0.551185	-4.764765
3.090000	-0.988046	0.255112	-0.462482	-4.834558
3.100000	-0.992225	0.206467	-0.373363	-4.892267
3.110000	-0.995512	0.157307	-0.283908	-4.937749
3.120000	-0.997903	0.107754	-0.194198	-4.970888
3.130000	-0.999395	0.057931	-0.104313	-4.991603
3.140000	-0.999989	0.007963	-0.014334	-4.999841
3.150000	-0.999682	-0.042024	0.075658	-4.995583
3.160000	-0.998476	-0.091907	0.165582	-4.978838
3.170000	-0.996371	-0.141560	0.255357	-4.949649
3.180000	-0.993369	-0.190859	0.344902	-4.908088
3.190000	-0.989474	-0.239680	0.434136	-4.854259
3.200000	-0.984688	-0.287903	0.522980	-4.788297
3.210000	-0.979016	-0.335407	0.611354	-4.710367
3.220000	-0.972463	-0.382071	0.699177	-4.620664
3.230000	-0.965034	-0.427781	0.786371	-4.519411
3.240000	-0.956738	-0.472422	0.872857	-4.406862
3.250000	-0.947580	-0.515882	0.958558	-4.283299
3.260000	-0.937569	-0.558052	1.043396	-4.149029
3.270000	-0.926715	-0.598828	1.127295	-4.004389
3.280000	-0.915027	-0.638107	1.210179	-3.849740
3.290000	-0.902515	-0.675791	1.291975	-3.685468
3.300000	-0.889191	-0.711785	1.372608	-3.511985
3.310000	-0.875067	-0.746001	1.452005	-3.329724
3.320000	-0.860155	-0.778352	1.530096	-3.139140
3.330000	-0.844470	-0.808758	1.606810	-2.940710
3.340000	-0.828024	-0.837142	1.682078	-2.734930
3.350000	-0.810833	-0.863433	1.755832	-2.522314
3.360000	-0.792913	-0.887567	1.828006	-2.303393
3.370000	-0.774279	-0.909482	1.898535	-2.078715
3.380000	-0.754948	-0.929124	1.967355	-1.848841
3.390000	-0.734937	-0.946444	2.034405	-1.614347
3.400000	-0.714266	-0.961397	2.099624	-1.375817
3.410000	-0.692951	-0.973948	2.162954	-1.133848
3.420000	-0.671013	-0.984065	2.224337	-0.889045
3.430000	-0.648471	-0.991722	2.283718	-0.642021
3.440000	-0.625346	-0.996900	2.341044	-0.393391
3.450000	-0.601657	-0.999586	2.396263	-0.143778
3.460000	-0.577427	-0.999774	2.449326	0.106194
3.470000	-0.552678	-0.997463	2.500184	0.355901
3.480000	-0.527431	-0.992659	2.548793	0.604718
3.490000	-0.501710	-0.985374	2.595108	0.852024
3.500000	-0.475537	-0.975626	2.639087	1.097200
3.510000	-0.448936	-0.963439	2.680692	1.339633
3.520000	-0.421931	-0.948844	2.719884	1.578719
3.530000	-0.394547	-0.931878	2.756628	1.813858
3.540000	-0.366807	-0.912582	2.790891	2.044464
3.550000	-0.338737	-0.891006	2.822643	2.269959
3.560000	-0.310362	-0.867202	2.851855	2.489781
3.570000	-0.281709	-0.841231	2.878500	2.703380
3.580000	-0.252801	-0.813157	2.902555	2.910221
3.590000	-0.223666	-0.783051	2.923997	3.109789
3.600000	-0.194330	-0.750987	2.942809	3.301584
3.610000	-0.164819	-0.717047	2.958972	3.485126
3.620000	-0.135159	-0.681314	2.972472	3.659957
3.630000	-0.105378	-0.643878	2.983297	3.825641
3.640000	-0.075502	-0.604833	2.991437	3.981762
3.650000	-0.045559	-0.564276	2.996885	4.127931
3.660000	-0.015574	-0.522309	2.999636	4.263783
3.670000	0.014425	-0.479036	2.999688	4.388977
3.680000	0.044411	-0.434566	2.997040	4.503201
3.690000	0.074357	-0.389009	2.991695	4.606169
3.700000	0.104236	-0.342481	2.983658	4.697624
3.710000	0.134021	-0.295096	2.972935	4.777338
3.720000	0.163686	-0.246974	2.959538	4.845111
3.730000	0.193203	-0.198234	2.943476	4.900774
3.740000	0.222547	-0.148999	2.924766	4.944187
3.750000	0.251690	-0.099392	2.903424	4.975242
3.760000	0.280606	-0.049536	2.879469	4.993862
3.770000	0.309270	0.000444	2.852922	5.000000
3.780000	0.337656	0.050423	2.823809	4.993640
3.790000	0.365738	0.100275	2.792153	4.974799
3.800000	0.393491	0.149877	2.757986	4.943523
3.810000	0.420890	0.199105	2.721336	4.899891
3.820000	0.447909	0.247834	2.682237	4.844012
3.830000	0.474526	0.295944	2.640724	4.776026
3.840000	0.500716	0.343315	2.596835	4.696102
3.850000	0.526455	0.389827	2.550609	4.604440
3.860000	0.551721	0.435365	2.502087	4.501269
3.870000	0.576489	0.479815	2.451314	4.386848
3.880000	0.600739	0.523066	2.398335	4.261462
3.890000	0.624449	0.565009	2.343197	4.125424
3.900000	0.647596	0.605540	2.285951	3.979075
3.910000	0.670161	0.644557	2.226647	3.822780
3.920000	0.692123	0.681964	2.165340	3.656930
3.930000	0.713461	0.717665	2.102084	3.481940
3.940000	0.734158	0.751573	2.036936	3.298247
3.950000	0.754194	0.783603	1.969955	3.106310
3.960000	0.773551	0.813674	1.901202	2.906609
3.970000	0.792212	0.841711	1.830737	2.699643
3.980000	0.810160	0.867644	1.758625	2.485929
3.990000	0.827379	0.891409	1.684930	2.266002
4.000000	0.843854	0.912945	1.609719	2.040410
4.010000	0.859569	0.932200	1.533059	1.809719
4.020000	0.874511	0.949125	1.455020	1.574505
4.030000	0.888665	0.963677	1.375671	1.335355
4.040000	0.902020	0.975821	1.295084	1.092867
4.050000	0.914563	0.985525	1.213331	0.847648
4.060000	0.926283	0.992766	1.130487	0.600310
4.070000	0.937169	0.997526	1.046626	0.351471
4.080000	0.947212	0.999793	0.961822	0.101754
4.090000	0.956403	0.999561	0.876153	-0.148217
4.100000	0.964733	0.996830	0.789695	-0.397818
4.110000	0.972194	0.991607	0.702527	-0.646424
4.120000	0.978781	0.983907	0.614727	-0.893415
4.130000	0.984487	0.973747	0.526373	-1.138173
4.140000	0.989307	0.961153	0.437546	-1.380086
4.150000	0.993237	0.946156	0.348324	-1.618549
4.160000	0.996272	0.928795	0.258790	-1.852967
4.170000	0.998412	0.909113	0.169022	-2.082753
4.180000	0.999652	0.887158	0.079103	-2.307334
4.190000	0.999993	0.862985	-0.010888	-2.526147
4.200000	0.999435	0.836656	-0.100869	-2.738646
4.210000	0.997976	0.808235	-0.190759	-2.944300
4.220000	0.995620	0.777794	-0.280478	-3.142595
4.230000	0.992368	0.745409	-0.369944	-3.333036
4.240000	0.988222	0.711161	-0.459077	-3.515145
4.250000	0.983187	0.675136	-0.547797	-3.688468
4.260000	0.977268	0.637423	-0.636025	-3.852572
4.270000	0.970469	0.598116	-0.723679	-4.007047
4.280000	0.962796	0.557315	-0.810683	-4.151506
4.290000	0.954258	0.515121	-0.896957	-4.285588
4.300000	0.944860	0.471639	-0.982423	-4.408959
4.310000	0.934612	0.426978	-1.067006	-4.521309
4.320000	0.923523	0.381250	-1.150628	-4.622359
4.330000	0.911603	0.334570	-1.233215	-4.711855
4.340000	0.898863	0.287053	-1.314692	-4.789574
4.350000	0.885313	0.238818	-1.394986	-4.855322
4.360000	0.870967	0.189987	-1.474025	-4.908933
4.370000	0.855837	0.140680	-1.551737	-4.950275
4.380000	0.839937	0.091022	-1.628052	-4.979244
4.390000	0.823281	0.041137	-1.702903	-4.995768
4.400000	0.805884	-0.008851	-1.776221	-4.999804
4.410000	0.787762	-0.058817	-1.847940	-4.991344
4.420000	0.768931	-0.108637	-1.917996	-4.970408
4.430000	0.749408	-0.158184	-1.986327	-4.937048
4.440000	0.729210	-0.207336	-2.052870	-4.891349
4.450000	0.708356	-0.255970	-2.117565	-4.833423
4.460000	0.686865	-0.303965	-2.180355	-4.763417
4.470000	0.664756	-0.351199	-2.241182	-4.681504
4.480000	0.642048	-0.397556	-2.299993	-4.587890
